Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
653	1972.5	7.1239033	1983.0	1965.0	0.0	0.0	0.0	0.0	1000.0	197.54553	0.46753952	198.0603	181.14774	2616000	-2.8431415e-08	2.3413308	0.018584056	-0.28012848	-0.8577778	0.033167228	0.3705	1.0	5065.411876916885
654	1951.5	32.345787	1975.0	1896.0	5.0	8.6602545	20.0	0.0	1000.0	197.22432	1.0663828	197.86244	172.1033	2620000	7.3909767e-09	35.40362	0.004177198	-10.782953	-0.8579139	0.01426817	0.217	1.0	5068.367138624191
655	1968.0	4.84768	1976.0	1963.0	0.0	0.0	0.0	0.0	1000.0	195.15	1.3088635	196.26616	179.83452	2624000	-7.259845e-08	5.0236807	-0.013883924	-3.1434002	-0.8580445	0.013302011	0.12375	14.0	5071.49120426178
656	1964.75	5.494315	1972.0	1957.0	0.0	0.0	0.0	0.0	1000.0	196.50188	1.4444238	196.86789	156.71577	2628000	3.242493e-08	5.0111446	0.0005356579	-1.6927626	-0.8627578	0.012429054	0.1865	2.0	5074.506047010422
657	1968.75	3.4186985	1972.0	1963.0	0.0	0.0	0.0	0.0	1000.0	196.5905	0.29843742	196.6564	191.35506	2632000	-7.236004e-08	1.6309156	0.0022548968	-0.2137922	-0.8633798	0.014744709	0.1715	6.0	5077.584470272064
658	1969.0	1.5811388	1971.0	1967.0	0.0	0.0	0.0	0.0	1000.0	196.80257	0.4432902	196.9167	191.63892	2636000	-5.853176e-08	1.580487	0.018372636	-0.02978003	-0.86506295	0.022707773	0.29975	1.0	5080.662644863129
659	1967.0	7.5828753	1974.0	1955.0	0.0	0.0	0.0	0.0	1000.0	196.79916	0.53483886	196.9592	190.839	2640000	-3.6597253e-08	2.2920592	0.011788832	-0.04373288	-0.865286	0.024040094	0.2845	1.0	5083.6672739982605
660	1973.75	1.6393596	1975.0	1971.0	0.0	0.0	0.0	0.0	1000.0	196.73416	0.37216002	196.8132	190.60059	2644000	3.242493e-08	1.583283	0.011032208	-0.37562633	-0.8654728	0.0143741835	0.29425	1.0	5086.6544823646545
661	1951.5	23.382687	1965.0	1911.0	3.25	5.629165	13.0	0.0	1000.0	197.08794	2.3383975	197.51053	127.32124	2648000	-5.8174134e-08	25.376196	-0.003935152	-4.431448	-0.86563665	0.012614015	0.14575	3.0	5089.616662740707
662	1976.25	6.0156045	1984.0	1969.0	0.0	0.0	0.0	0.0	1000.0	195.33247	0.5377986	195.50919	190.7659	2652000	-3.2663344e-08	6.297363	0.01767758	-4.223089	-0.86609465	0.043457057	0.40925	1.0	5159.471630573273
663	1962.0	3.535534	1965.0	1956.0	0.75	1.299038	3.0	0.0	1000.0	197.26625	0.6312976	197.47577	182.95963	2656000	-3.695488e-08	3.81317	0.013091061	-1.3317368	-0.8662091	0.024455322	0.27475	1.0	5162.3956706523895
664	1968.5	13.683932	1979.0	1945.0	1.75	3.0310888	7.0	0.0	1000.0	196.06403	1.1293507	196.46327	174.85313	2660000	4.4941903e-08	9.297438	0.0013489403	-0.79953194	-0.866358	0.012471026	0.15325	1.0	5165.404255151749
665	1973.0	9.669539	1983.0	1957.0	0.0	0.0	0.0	0.0	1000.0	196.83202	0.49133456	196.92595	183.04349	2664000	-7.808208e-08	3.039295	0.002926702	-0.19099021	-0.86651796	0.016579388	0.176	1.0	5168.325193166733
666	1972.5	8.291562	1984.0	1962.0	0.0	0.0	0.0	0.0	1000.0	197.06126	0.6631033	197.28325	185.55838	2668000	-5.2452087e-08	2.104756	-0.0012449357	-0.20464373	-0.8666517	0.018353896	0.177	6.0	5171.339443683624
667	1975.25	7.2586155	1983.0	1964.0	0.0	0.0	0.0	0.0	1000.0	197.33849	0.4859387	197.49767	192.54726	2672000	8.5830685e-09	1.3988643	-0.00474487	-0.051961064	-0.8680727	0.013128621	0.09725	6.0	5174.313264369965
668	1973.5	6.576473	1983.0	1966.0	0.0	0.0	0.0	0.0	1000.0	197.39088	0.817522	197.67636	189.53618	2676000	-4.1604043e-08	1.7382514	0.0017737764	-0.16088343	-0.8695498	0.015113782	0.20325	3.0	5177.34849357605
669	1969.5	8.9861	1979.0	1957.0	2.5	4.3301272	10.0	0.0	1000.0	197.17915	1.528165	197.61362	164.25845	2680000	-5.209446e-08	8.40437	0.002441056	-2.7627277	-0.87012845	0.016115231	0.24875	1.0	5180.361082077026
670	1967.5	10.356157	1979.0	1954.0	1.5	2.598076	6.0	0.0	1000.0	197.28128	1.7282823	197.75713	170.0073	2684000	5.239248e-08	7.6165915	-0.013876818	-2.0908084	-0.870309	0.012283778	0.12225	15.0	5183.500564098358
671	1976.25	7.8222437	1984.0	1964.0	0.0	0.0	0.0	0.0	1000.0	196.83264	0.3789573	196.91956	188.94812	2688000	-2.0384789e-08	2.1256182	-0.014679975	-0.4262607	-0.874567	0.012534657	0.15725	11.0	5186.517665147781
672	1977.0	10.977249	1988.0	1959.0	0.5	0.8660254	2.0	0.0	1000.0	197.4349	0.5743767	197.55972	182.996	2692000	1.9311905e-08	2.7821763	0.0006637429	-0.14142132	-0.8771515	0.016425554	0.20925	3.0	5189.449102163315
673	1974.0	7.106335	1982.0	1963.0	0.0	0.0	0.0	0.0	1000.0	197.81104	0.25098598	197.88031	193.72916	2696000	7.480383e-08	1.8715378	0.008085898	-0.23382449	-0.8774034	0.022886349	0.316	4.0	5192.452241659164
674	1975.5	1.8027756	1978.0	1973.0	0.0	0.0	0.0	0.0	1000.0	197.19975	0.88132197	197.53784	185.32748	2700000	6.02454e-08	1.8217449	0.022245334	-0.44973683	-0.8777782	0.035575416	0.339	1.0	5262.428075313568
675	1620.0	623.56836	1985.0	540.0	2.25	3.8971143	9.0	0.0	834.0	197.2951	3.4800987	197.8087	97.6891	2704000	-2.7298928e-08	1202.1854	0.0064253784	-280.3158	-0.87788296	0.034465384	0.34925	1.0	5265.319810628891
676	1976.5	5.3619027	1985.0	1971.0	0.0	0.0	0.0	0.0	1000.0	191.32315	5.01015	192.13274	36.136375	2708000	8.869171e-08	59.12698	0.009130182	-56.84576	-0.87802595	0.03669932	0.34125	1.0	5268.395130872726
677	1765.5	354.24744	1979.0	1152.0	1.25	2.1650636	5.0	0.0	910.5	196.40347	12.315783	197.3651	-95.1786	2712000	4.4941903e-08	1025.9708	0.0039090957	-88.1579	-0.8781909	0.029772941	0.3045	1.0	5271.39804649353
678	1974.25	7.3950996	1981.0	1962.0	0.0	0.0	0.0	0.0	1000.0	189.88301	7.7230325	191.09822	-84.1179	2716000	-2.8133394e-08	107.71185	0.008536517	-104.41407	-0.8783741	0.037068773	0.29725	1.0	5274.40611076355
679	1973.25	3.269174	1977.0	1970.0	0.0	0.0	0.0	0.0	1000.0	196.73378	0.30433702	197.29291	187.33609	2720000	-2.5391579e-08	1.5117487	0.012525433	-0.28164506	-0.87859136	0.01498061	0.189	1.0	5277.3298671245575
680	1958.5	22.588715	1976.0	1920.0	5.0	8.6602545	20.0	0.0	1000.0	197.1965	1.2444273	198.62425	132.57333	2724000	3.886223e-08	37.03607	0.011061622	-4.667019	-0.87874615	0.036384773	0.27125	1.0	5280.281342983246
681	1970.75	4.7631397	1976.0	1966.0	0.0	0.0	0.0	0.0	1000.0	196.18129	0.84712505	196.90778	184.7406	2728000	1.5258788e-08	2.1902056	0.0142936595	-0.7177279	-0.8789757	0.02470121	0.1955	1.0	5283.231728792191
682	1765.75	346.84534	1967.0	1165.0	1.0	1.7320508	4.0	0.0	912.0	196.48853	10.379928	197.58824	-98.92235	2732000	1.8119813e-08	1032.9498	0.0009661767	-111.46686	-0.8792306	0.01949228	0.28125	3.0	5286.14953494072
683	1968.5	25.421448	1989.0	1925.0	4.5	7.7942286	18.0	0.0	1000.0	189.7491	3.0552018	190.82785	48.605362	2736000	-3.7193296e-08	79.57872	0.009689473	-56.610832	-0.87968844	0.029633528	0.3105	1.0	5289.204379796982
684	1477.75	797.7444	1976.0	98.0	20.5	21.089096	48.0	0.0	793.25	194.71523	8.625224	196.57658	73.46496	2740000	-5.4836278e-09	1501.3914	0.0074715093	-1055.4451	-0.87980455	0.0273236	0.2735	1.0	5292.117193937302
685	1967.25	7.628073	1979.0	1960.0	1.5	1.6583124	4.0	0.0	1000.0	186.3386	25.589859	195.2749	-36.808422	2744000	-4.5537952e-08	742.0359	-0.0100004645	-735.4131	-0.87989736	0.012147038	0.142	14.0	5295.277521371841
686	1965.5	22.808989	1979.0	1926.0	3.25	5.629165	13.0	0.0	1000.0	196.90717	0.64295787	197.2628	186.74065	2748000	1.5139578e-08	24.950144	0.0027955994	-0.46474838	-0.8839215	0.017087141	0.2285	4.0	5298.222444057465
687	1979.0	6.708204	1990.0	1972.0	0.0	0.0	0.0	0.0	1000.0	196.32198	0.52278423	196.77536	188.33182	2752000	-2.3841856e-08	3.5633645	0.0044326647	-1.9725682	-0.88521934	0.020333601	0.242	3.0	5368.186981916428
688	1972.75	6.533567	1984.0	1968.0	1.0	1.0	2.0	0.0	1000.0	197.71753	0.51380867	198.06723	191.38881	2756000	-3.9339064e-08	2.9726465	0.029509498	-0.27807736	-0.88606054	0.030000107	0.38525	1.0	5371.100467205048
689	1977.75	3.7666297	1984.0	1974.0	0.0	0.0	0.0	0.0	1000.0	197.24028	0.5751366	197.5453	184.08685	2760000	4.482269e-08	1.8999894	0.04815661	-0.23952627	-0.8864106	0.021481799	0.3095	1.0	5374.06542134285
690	1977.25	2.2776084	1981.0	1975.0	0.0	0.0	0.0	0.0	1000.0	197.61725	1.0520624	197.91508	178.61072	2764000	5.0067904e-08	2.2049074	0.046558224	-0.20087051	-0.886714	0.042407118	0.462	1.0	5376.982889413834
691	1978.0	3.535534	1983.0	1973.0	0.0	0.0	0.0	0.0	1000.0	197.5105	0.29029134	197.76155	197.12866	2768000	-2.6702882e-08	1.4072319	0.058899622	-0.06282568	-0.88699716	0.02238813	0.285	1.0	5379.928420782089
692	1965.5	12.010412	1974.0	1945.0	1.5	2.0615528	5.0	0.0	1000.0	197.69458	0.42011863	197.97037	189.9918	2772000	-4.339218e-08	8.71707	0.03532796	-1.7432008	-0.88720155	0.027005237	0.27325	1.0	5382.90851521492
693	1973.0	4.0620193	1977.0	1968.0	0.0	0.0	0.0	0.0	1000.0	196.50375	0.25084773	196.71548	191.5755	2776000	7.969141e-08	2.1196117	0.041848343	-0.58296406	-0.8873939	0.03149865	0.348	1.0	5385.890323162079
694	1964.0	5.87367	1969.0	1954.0	0.0	0.0	0.0	0.0	1000.0	197.25182	0.23203619	197.45064	193.60986	2780000	1.1235475e-08	2.2799072	0.036063675	-0.5788704	-0.88754827	0.029959721	0.37925	1.0	5388.83807849884
695	1966.75	2.1650636	1970.0	1964.0	0.0	0.0	0.0	0.0	1000.0	196.4649	0.21188326	196.6962	195.67635	2784000	-1.5258788e-08	1.3794671	0.035739712	-0.04115641	-0.88769054	0.04859284	0.495	1.0	5391.757351160049
696	1968.25	4.43706	1973.0	1961.0	0.0	0.0	0.0	0.0	1000.0	196.60744	0.19144665	196.88486	196.2782	2788000	-1.6927718e-08	1.5591902	0.021517556	-0.065737724	-0.8877974	0.030069813	0.373	1.0	5394.723748683929
697	1975.25	3.9607449	1981.0	1970.0	0.0	0.0	0.0	0.0	1000.0	196.81981	0.21756126	197.11469	192.20499	2792000	2.324581e-08	1.4693333	0.025876256	-0.3831483	-0.8879024	0.03297081	0.3505	1.0	5397.635079622269
698	1973.5	5.2201533	1979.0	1965.0	0.0	0.0	0.0	0.0	1000.0	197.42853	0.15333015	197.70331	197.32019	2796000	5.3644182e-08	1.3438338	0.021393647	-0.015530825	-0.8879892	0.018766383	0.2275	1.0	5400.641016483307
699	1978.25	2.58602	1982.0	1975.0	0.0	0.0	0.0	0.0	1000.0	197.31067	0.27350804	197.61165	188.84602	2800000	6.9141386e-09	1.3151824	0.027624536	-0.21555865	-0.8881246	0.04105211	0.42975	3.0	5470.538444042206
700	1977.25	5.53963	1985.0	1972.0	0.0	0.0	0.0	0.0	1000.0	197.75882	0.18118934	198.03116	193.28543	2804000	-7.510185e-09	1.2624795	0.044773176	-0.022284627	-0.8885841	0.027836934	0.34	1.0	5473.472452163696
701	1980.75	3.5619516	1986.0	1976.0	0.0	0.0	0.0	0.0	1000.0	197.71506	0.15623698	197.92792	196.83069	2808000	2.002716e-08	0.78350574	0.09092782	-0.0738278	-0.8887979	0.056623973	0.47425	2.0	5476.467551469803
702	1972.5	9.912114	1987.0	1959.0	1.0	1.7320508	4.0	0.0	1000.0	197.93488	0.4815007	198.1811	187.09158	2812000	2.9802322e-08	6.349988	0.096315086	-0.5333524	-0.8891954	0.062051177	0.55775	1.0	5479.3854949474335
703	1970.0	2.5495098	1974.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.25424	0.16853282	197.48135	192.73088	2816000	4.5776368e-08	1.3019471	0.085148446	-0.049495697	-0.8894034	0.028877748	0.318	1.0	5482.325794458389
704	1965.75	5.584577	1975.0	1960.0	0.0	0.0	0.0	0.0	1000.0	197.06378	0.14916992	197.29895	192.55458	2820000	5.853176e-08	1.9489617	0.07761135	-0.14212847	-0.88955474	0.03970075	0.4505	1.0	5485.319176673889
705	1965.0	7.106335	1976.0	1957.0	0.0	0.0	0.0	0.0	1000.0	196.66519	0.27955538	196.91254	192.17491	2824000	5.7220433e-09	1.7055508	0.09010166	-0.02963221	-0.88974106	0.09268017	0.616	2.0	5488.277161598206
706	1970.25	4.2646804	1975.0	1966.0	0.0	0.0	0.0	0.0	1000.0	196.631	0.087163895	196.8313	194.72342	2828000	2.8103589e-08	1.8708771	0.1454896	-0.16634727	-0.89018744	0.107232094	0.66275	1.0	5491.299506664276
707	1977.5	3.2787192	1983.0	1975.0	0.0	0.0	0.0	0.0	1000.0	197.05063	0.07551735	197.21939	195.8901	2832000	-1.4543534e-08	1.6139739	0.11820197	-0.40730095	-0.89047647	0.060446404	0.53975	1.0	5494.222854375839
708	1977.75	3.112475	1983.0	1975.0	0.0	0.0	0.0	0.0	1000.0	197.69534	0.13206646	197.85825	194.33334	2836000	3.6358834e-08	0.93430066	0.13563216	-0.020889282	-0.89069176	0.055567287	0.50275	1.0	5497.180371522903
709	1974.0	7.2456884	1986.0	1967.0	0.0	0.0	0.0	0.0	1000.0	197.70999	0.540463	197.90982	185.5959	2840000	-2.1934508e-08	1.975236	0.10592733	-0.18084753	-0.8909425	0.032897376	0.392	1.0	5500.099827051163
710	1977.75	2.8613808	1980.0	1973.0	0.0	0.0	0.0	0.0	1000.0	197.41142	0.8898627	197.63174	159.45663	2844000	-7.867813e-08	1.651407	0.0629371	-0.4859165	-0.8911896	0.032815285	0.399	1.0	5503.017260313034
711	1978.0	4.6368093	1983.0	1972.0	0.75	1.299038	3.0	0.0	1000.0	197.67094	0.36024368	197.88242	192.07773	2848000	2.5212765e-08	3.0287135	0.058300454	-0.096547365	-0.8914203	0.026322562	0.35	1.0	5505.946035385132
712	1976.0	7.9686885	1986.0	1964.0	0.5	0.8660254	2.0	0.0	1000.0	196.67044	6.943787	198.01201	103.605545	2852000	1.7523766e-08	50.618427	0.0112941405	-48.23176	-0.8916224	0.012934791	0.1865	2.0	5575.765563964844
713	1946.75	30.572659	1976.0	1900.0	8.0	9.055386	22.0	0.0	1000.0	197.49043	0.923761	197.94257	177.25983	2856000	-3.2782552e-08	71.83761	-0.00042641605	-17.901909	-0.89208245	0.016734205	0.13725	2.0	5578.795501708984
714	1935.25	52.29902	1969.0	1845.0	10.75	15.864662	38.0	0.0	1000.0	194.75256	1.8758894	195.53238	160.35423	2860000	4.9471854e-08	85.11722	-0.013409066	-25.81736	-0.89256006	0.012108596	0.1235	7.0	5581.83248591423
715	1960.25	22.927876	1979.0	1922.0	3.5	6.0621777	14.0	0.0	1000.0	194.27353	3.1050246	195.166	159.68146	2864000	6.723404e-08	22.708757	-0.0127037335	-6.7328835	-0.8931235	0.014554863	0.144	8.0	5584.940725326538
716	1632.75	593.3845	1981.0	605.0	4.5	7.7942286	18.0	0.0	847.0	195.36745	4.1947117	196.5891	132.80846	2868000	-3.3378598e-09	1127.952	-0.0131045	-557.2264	-0.892895	0.014634703	0.1785	11.0	5587.99086523056
717	1909.0	57.231983	1964.0	1815.0	18.25	16.114822	45.0	3.0	1000.0	184.1535	28.256535	194.29333	-71.051704	2872000	-6.818772e-08	670.9325	-0.015673805	-566.9202	-0.8901293	0.015974337	0.1375	12.0	5591.040524721146
718	1971.5	9.447222	1985.0	1959.0	1.0	1.0	2.0	0.0	1000.0	192.39125	2.482463	193.29561	158.38496	2876000	-6.2942505e-08	23.728018	-0.029569285	-19.041723	-0.8882104	0.012676982	0.1415	44.0	5594.4196746349335
719	1602.25	643.9089	1979.0	487.0	12.75	22.083649	51.0	0.0	845.25	193.58534	18.710712	197.0453	-4.865264	2880000	3.3557416e-08	765.58514	-0.02270769	-582.573	-0.8947412	0.012271815	0.14725	14.0	5597.59077501297
720	1978.5	4.5	1986.0	1974.0	0.0	0.0	0.0	0.0	1000.0	195.50307	4.118566	196.61388	151.12904	2884000	-3.361702e-08	22.143877	-0.023016717	-19.642557	-0.89597315	0.012692518	0.18325	23.0	5600.7929251194
721	1932.75	29.642664	1976.0	1897.0	14.0	10.07472	27.0	0.0	1000.0	195.00247	10.390434	197.764	98.65232	2888000	-3.7431718e-08	72.5537	-0.004172533	-26.76144	-0.90444934	0.012046344	0.1495	2.0	5603.754398345947
722	1957.75	21.463633	1974.0	1921.0	7.25	7.3950996	20.0	2.0	1000.0	193.60487	12.094548	195.75667	47.62471	2892000	5.722047e-09	97.33327	-0.032849304	-32.90306	-0.9052924	0.009881324	0.1475	79.0	5607.563342809677
723	1977.75	2.58602	1981.0	1974.0	0.0	0.0	0.0	0.0	1000.0	194.67694	1.4520202	195.03429	176.91623	2896000	-2.69413e-08	10.8930855	-0.021175396	-8.992417	-0.9295826	0.0134630175	0.163	32.0	5610.822759628296
724	1962.25	25.820292	1983.0	1918.0	4.25	5.7608595	14.0	0.0	1000.0	196.96097	2.3288863	198.30638	169.54572	2900000	3.543496e-08	20.534046	-0.017903903	-7.267765	-0.9430064	0.014951672	0.145	8.0	5680.727875709534
725	1981.75	7.7902184	1991.0	1971.0	0.0	0.0	0.0	0.0	1000.0	196.09062	4.481212	196.9893	144.58543	2904000	4.6849248e-08	25.60844	-0.01078229	-23.533443	-0.9459647	0.014138868	0.154	11.0	5683.766865968704
726	1983.25	5.3091903	1989.0	1977.0	0.0	0.0	0.0	0.0	1000.0	198.22118	0.22528605	198.2463	193.54268	2908000	-6.341934e-08	0.886408	-0.023976885	-0.012168288	-0.95007026	0.012660271	0.096	50.0	5687.248745203018
727	1985.0	2.236068	1988.0	1982.0	0.0	0.0	0.0	0.0	1000.0	198.26021	0.15707733	198.27853	195.53958	2912000	-3.7550926e-08	0.9630266	-0.011427358	-0.026902676	-0.9353973	0.016460396	0.1685	9.0	5690.258792877197
728	1984.0	4.9497476	1989.0	1976.0	0.0	0.0	0.0	0.0	1000.0	198.43208	0.10603335	198.44026	196.68533	2916000	6.15716e-08	1.116532	-0.00884715	-0.003952265	-0.93488044	0.017442519	0.15725	12.0	5693.32276058197
729	1983.0	1.7320508	1986.0	1982.0	0.0	0.0	0.0	0.0	1000.0	198.36833	0.18131274	198.38428	192.86885	2920000	5.197525e-08	0.82429427	0.00062569854	-0.012265205	-0.93657184	0.018120985	0.22525	6.0	5696.384417772293
730	1891.25	150.35687	1983.0	1631.0	6.75	10.568231	25.0	0.0	979.25	196.60213	10.47405	198.28244	62.537582	2924000	-1.6808512e-08	933.17487	0.00066470244	-670.1503	-0.93753815	0.021379514	0.279	1.0	5699.307156801224
731	1983.75	7.01338	1990.0	1973.0	1.0	1.7320508	4.0	0.0	1000.0	194.8272	5.908188	195.83467	93.50467	2928000	-1.835823e-08	41.0442	0.00023709491	-37.651176	-0.93766207	0.019633673	0.29525	1.0	5702.305065155029
732	1982.25	1.7853571	1985.0	1980.0	0.0	0.0	0.0	0.0	1000.0	197.77762	2.195574	198.20546	154.23013	2932000	1.4424324e-08	5.3059726	0.013189686	-3.9015784	-0.93776035	0.030871708	0.349	1.0	5705.271775007248
733	1977.0	12.144958	1989.0	1958.0	1.25	2.1650636	5.0	0.0	1000.0	198.0097	1.5025504	198.29314	161.51312	2936000	3.9577483e-08	7.8148255	0.01395314	-1.0199656	-0.9378168	0.044758737	0.34925	1.0	5708.196142196655
734	1985.75	4.43706	1991.0	1979.0	0.0	0.0	0.0	0.0	1000.0	197.69847	0.96935993	197.8894	178.10875	2940000	3.2186506e-08	3.5882757	0.022699213	-0.89559865	-0.937894	0.04591563	0.35925	1.0	5711.124021053314
735	1957.5	52.32829	1992.0	1867.0	8.0	13.856406	32.0	0.0	1000.0	197.14044	10.044198	198.37677	59.00491	2944000	1.5378e-08	94.49298	0.0039514815	-53.34971	-0.93801314	0.027669216	0.36875	1.0	5716.049759626389
736	1989.25	3.8971143	1993.0	1983.0	0.0	0.0	0.0	0.0	1000.0	196.94221	0.8901771	197.15045	175.77245	2948000	7.7843666e-08	4.812012	0.009358719	-3.6743956	-0.9381455	0.04934614	0.42725	1.0	5719.014964342117
737	1980.5	2.5	1984.0	1977.0	0.0	0.0	0.0	0.0	1000.0	198.70139	0.4605978	198.80002	190.30565	2952000	3.218651e-08	1.3295656	0.01814885	-0.3965153	-0.93827534	0.033679873	0.341	1.0	5788.817734956741
738	1983.25	2.58602	1987.0	1980.0	0.0	0.0	0.0	0.0	1000.0	197.65532	2.8808627	198.24199	167.22098	2956000	3.814698e-09	7.695976	0.0035158116	-6.4732575	-0.938422	0.021375764	0.28775	1.0	5791.85747551918
739	1977.5	15.976545	1989.0	1950.0	2.5	4.3301272	10.0	0.0	1000.0	198.29425	1.5298727	198.44942	142.88005	2960000	-8.559227e-08	11.239736	0.0036157002	-1.8306847	-0.938546	0.030422866	0.32875	1.0	5794.7879910469055
740	1974.5	2.0615528	1977.0	1972.0	0.0	0.0	0.0	0.0	1000.0	197.59518	1.7432967	197.96478	171.18971	2964000	-2.4080276e-08	3.8353765	0.00692085	-2.3142657	-0.93863416	0.032581206	0.2845	1.0	5797.716620922089
741	1912.75	115.41312	1983.0	1713.0	8.5	14.722432	34.0	0.0	992.5	195.2105	16.792551	197.56606	-16.85372	2968000	-2.6226044e-09	979.5249	0.0030651179	-657.2708	-0.93869096	0.022269554	0.281	1.0	5800.697749137878
742	1958.0	36.51712	1983.0	1895.0	6.75	11.691343	27.0	0.0	1000.0	188.1281	30.140703	194.44305	-51.107555	2972000	-8.940697e-09	809.18713	0.0031458223	-765.8619	-0.9387607	0.04343696	0.344	1.0	5803.680067539215
743	1740.75	415.01288	1990.0	1022.0	1.5	2.598076	6.0	0.0	893.25	195.75594	2.381079	196.29019	143.61105	2976000	-8.583069e-08	1172.1039	0.00099182	-206.62299	-0.9388017	0.032383647	0.28725	1.0	5806.724152088165
744	1978.25	1.299038	1980.0	1977.0	0.0	0.0	0.0	0.0	1000.0	190.8116	2.2955961	191.75665	120.49165	2980000	3.3974647e-08	47.860367	0.0049141576	-43.499786	-0.9388179	0.024222286	0.2705	7.0	5809.76083779335
745	1952.0	43.376263	1981.0	1877.0	8.5	14.722432	34.0	0.0	1000.0	196.29735	7.0891247	197.16089	19.509314	2984000	6.771087e-08	86.247574	-0.013236391	-38.537617	-0.93996245	0.01288484	0.136	7.0	5812.756112337112
746	1540.25	738.0919	1985.0	262.0	9.0	7.7781744	21.0	0.0	803.5	194.30338	11.954413	196.4721	-39.17698	2988000	-3.98159e-08	1165.223	-0.011438213	-429.51917	-0.94112784	0.012821107	0.1215	4.0	5815.8724908828735
747	1979.5	8.381527	1985.0	1965.0	1.75	3.0310888	7.0	0.0	1000.0	192.4673	5.8806047	193.47128	107.77418	2992000	-2.7298928e-08	48.75898	-0.007405331	-41.6595	-0.94138324	0.014852116	0.1365	7.0	5818.8426830768585
748	1983.25	4.49305	1988.0	1977.0	0.0	0.0	0.0	0.0	1000.0	197.74574	0.75066894	197.81815	168.67528	2996000	6.9141395e-09	1.6712967	-0.02137685	-0.54841053	-0.9417183	0.007082426	0.1225	79.0	5822.619251012802
749	1947.0	51.647846	1985.0	1858.0	9.5	16.454483	38.0	0.0	1000.0	195.78859	17.386377	198.30963	-16.529705	3000000	-7.867813e-09	219.88129	0.00373505	-159.03627	-0.9619796	0.018147688	0.201	1.0	5892.473294973373
750	1981.75	5.494315	1988.0	1973.0	0.0	0.0	0.0	0.0	1000.0	196.16797	0.92607874	196.31299	176.52559	3004000	5.960464e-09	5.7789507	0.00021656379	-3.9189682	-0.96217716	0.013136742	0.187	3.0	5895.470734119415
751	1976.0	6.0827627	1983.0	1969.0	0.0	0.0	0.0	0.0	1000.0	197.7785	2.3826044	198.06238	90.4828	3008000	2.9087065e-08	6.623357	-0.0027332257	-2.9105413	-0.9626007	0.013859438	0.1855	4.0	5898.518746852875
752	1981.75	5.1173725	1990.0	1977.0	0.0	0.0	0.0	0.0	1000.0	197.6921	0.2583028	197.73169	193.31987	3012000	-5.4836278e-09	1.1133488	-0.003224067	-0.14034307	-0.96308887	0.015102108	0.194	11.0	5901.533041238785
753	1983.0	4.7434163	1989.0	1977.0	0.0	0.0	0.0	0.0	1000.0	198.00168	0.1982839	198.0191	193.23114	3016000	-1.8000602e-08	1.1195812	0.0153299365	-0.11646414	-0.9646188	0.017762596	0.21575	1.0	5904.528902292252
754	1983.0	6.2849026	1990.0	1973.0	0.0	0.0	0.0	0.0	1000.0	198.13702	1.4593538	198.33028	174.90031	3020000	2.7418137e-08	3.0439062	0.0073239533	-1.4531884	-0.96479875	0.019067334	0.22075	1.0	5907.535938262939
755	1977.0	4.6368093	1985.0	1974.0	0.25	0.4330127	1.0	0.0	1000.0	198.34146	0.6493368	198.40201	178.70082	3024000	4.5299533e-09	2.315294	0.0133383935	-0.6382139	-0.9648866	0.025127914	0.278	1.0	5910.521048784256
756	1983.25	2.9474566	1988.0	1980.0	0.0	0.0	0.0	0.0	1000.0	197.70766	0.16159591	197.7185	192.05348	3028000	1.0251999e-07	1.2133	0.022667034	-0.24998438	-0.96503747	0.021031406	0.29125	1.0	5913.509079456329
757	1979.75	8.699857	1989.0	1966.0	0.0	0.0	0.0	0.0	1000.0	198.03078	1.5463924	198.2173	167.35513	3032000	4.172327e-10	3.924731	0.00047774595	-2.1091685	-0.9651671	0.017209308	0.17425	2.0	5916.476498126984
758	1980.0	3.7416575	1984.0	1974.0	0.0	0.0	0.0	0.0	1000.0	198.1161	0.372451	198.14494	186.11113	3036000	-2.089143e-08	1.7355521	-0.0012091596	-0.045328856	-0.9654198	0.013599553	0.1315	2.0	5919.442831039429
759	1978.5	5.894913	1985.0	1969.0	0.0	0.0	0.0	0.0	1000.0	198.0989	0.17102051	198.2838	192.85562	3040000	7.1167946e-08	1.2520262	0.008220374	-0.099383354	-0.9658536	0.016241426	0.20675	1.0	5922.409862041473
760	1980.25	3.0310888	1984.0	1976.0	0.0	0.0	0.0	0.0	1000.0	197.8122	0.5490039	197.85863	164.07173	3044000	2.6464463e-08	1.5760317	-0.015170049	-0.1368866	-0.96606165	0.01343196	0.14325	16.0	5925.591301441193
761	1978.0	3.082207	1981.0	1973.0	0.0	0.0	0.0	0.0	1000.0	198.03825	1.0328925	198.16599	135.89143	3048000	-1.3053418e-08	2.3054533	-0.012330269	-0.50186276	-0.9663076	0.012146267	0.10975	28.0	5928.875977277756
